WS,WG,category,definition,gloss,uni_lemma
item_625,,action_words,درآر,take out,take out
item_626,,action_words,دربزن,knock,knock
item_627,,action_words,درزد,knock,knock
item_628,,action_words,درست کن,fix,fix
item_629,,action_words,دست بزن,clap,clap
item_630,,action_words,دستزد,touch,touch
item_631,,action_words,دستنزن,not touch,
item_632,,action_words,دیدی,see,see
item_633,,action_words,رفت,go,go
item_634,,action_words,رنگ کن,paint,paint (action)
item_635,,action_words,رنگ کنم,paint,paint (action)
item_636,,action_words,روشنشد,turn on,turn on
item_637,,action_words,ریخت,pour,pour
item_638,,action_words,زد,fall,fall
item_639,,action_words,ساکت,be silent,be quiet
item_640,,action_words,سوار شو,get on,get on
item_641,,action_words,سوخت,burn,
item_642,,action_words,سیر شدم,be full,
item_643,,action_words,شستم,wash,wash
item_644,,action_words,شکست,break,break
item_645,,action_words,شنا( کردن),swim,swim
item_646,,action_words,شوت (کردن),shoot (a ball),kick
item_647,,action_words,صبر کن,wait,wait
item_648,,action_words,قلقلک (کردن),tickle,tickle
item_649,,action_words,فوت کن,blow,blow
item_650,,action_words,قایم شو,hide,hide
item_651,,action_words,کشیدم,draw / pull,draw
item_652,,action_words,کمک (کردن),help,help
item_653,,action_words,گاز ( گرفتن),bite,bite
item_654,,action_words,گریه کن,cry,cry
item_655,,action_words,گوش کن (گوش بده),listen,listen
item_656,,action_words,می خوانم,read,read
item_657,,action_words,میزنم,hit,hit
item_658,,action_words,نرو,stay,stay
item_659,,action_words,نشست,sit,sit
item_660,,action_words,نشستم,sit,sit
item_661,,action_words,نقاشی (کردن),paint,paint (action)
item_662,,action_words,نکن,stop,stop
item_663,,action_words,نگاه کن,look,look
item_664,,action_words,نگاه می کنم,look,look
item_665,,action_words,نیست,not be,
item_666,,action_words,نماز (خواندن),pray,
item_667,,action_words,هل داد,push,push
item_668,,helping_verbs,بود,(he) was,be
item_669,,helping_verbs,بودم,(I) was,be
item_670,,helping_verbs,بودند,(they) were,be
item_671,,helping_verbs,بودی,(you) were,be
item_672,,helping_verbs,بودیم,(we) were,be
item_673,,helping_verbs,دارم,(I) have,have
item_674,,helping_verbs,داری,(you) have,have
item_675,,helping_verbs,دارند,(he) has,have
item_676,,helping_verbs,دارید,(you) have,have
item_677,,helping_verbs,داریم,(we) have,have
item_678,,helping_verbs,می خواهم,(I) want,want
item_679,,helping_verbs,می خواهی,(you) want,want
item_680,,helping_verbs,می خواهیم,(we) want,want
item_681,,helping_verbs,نمی دهم,(I do) not give,
item_682,,helping_verbs,نمی دهد,(he does) not give,
item_683,,helping_verbs,نمی دهی,(you do) not give,
item_684,,helping_verbs,نمی دهید,(you do) not give,
item_685,,helping_verbs,نمی دهیم,(we do) not give,
item_686,,helping_verbs,نمی خواهم,(I do) not want,
item_687,,helping_verbs,نمی خواهی,(you do) not want,
item_688,,helping_verbs,نمی خواهیم,(we do) not want,
,item_34,sounds,آخ,ouch,ouch
,item_35,sounds,اَخ/ اَه/ کخ/گخ,ouch,ouch
,item_36,sounds,بَه بَه / م...م,yum yum,yum yum
,item_37,sounds,بع بع,baa baa,baa baa
,item_38,sounds,بیب بیب,beep beep,beep beep
,item_39,sounds,پیف,pew (bad smell),
,item_40,sounds,جیز/اُخ/ اُخه,ouch,ouch
,item_41,sounds,جیک جیک,chirp,
,item_42,sounds,میو میو,meow meow,meow
,item_43,sounds,وای,oops,
,item_44,sounds,هاپ هاپ,woof woof,woof woof
,item_45,sounds,هوهو چی چی,choo choo,choo choo
,item_51,animals,پرنده/ توتو,bird,bird
,item_52,animals,پنگوئن,penguin,penguin
,item_54,animals,حشره,insect,bug
,item_64,animals,شیر,lion,lion
,item_65,animals,غاز,goose,goose
,item_83,vehicles,دوچرخه,bike,bicycle
,item_86,vehicles,کشتی / قایق,ship/boat,boat
,item_93,toys,تفنگ,gun,gun
,item_95,toys,جغجغه,rattle,rattle (object)
,item_98,toys,مکعب/ لگو,cube/lego,blocks
,item_99,food_drink,آب,water,water (beverage)
,item_100,food_drink,آب میوه,juice,juice
,item_101,food_drink,آب نبات/ شکلات,candy/chocolate,candy
,item_103,food_drink,برنج/ پلو,rice,rice
,item_114,food_drink,شیر,lion,lion
,item_121,food_drink,ماهی,fish,fish (food)
,item_128,food_drink,هویج,carrots,carrot
,item_133,clothing,تسبیح,rosary,
,item_137,clothing,دامن,skirt,skirt
,item_138,clothing,دمپایی,slippers,slipper
,item_154,body_parts,بدن/ تن,body,body
,item_155,body_parts,بینی,nose,nose
,item_161,body_parts,دل/ شکم,belly,tummy
,item_163,body_parts,سر / کله,head,head
,item_166,body_parts,لب,lip,lip
,item_169,body_parts,ناخن,nails,nail (body part)
,item_171,furniture_rooms,اتاق خواب,bedroom,bedroom
,item_173,furniture_rooms,آینه,mirror,mirror
,item_174,furniture_rooms,بالش,pillow,pillow
,item_176,furniture_rooms,پله/ راه پله,stairs,stairs
,item_177,furniture_rooms,پرده,curtain,curtain
,item_179,furniture_rooms,ختخواب/رختخواب/تخت,bed,bed
,item_185,furniture_rooms,شیر آب,faucet,faucet
,item_188,furniture_rooms,فرش,carpet,carpet
,item_191,furniture_rooms,گاز,stove,stove
,item_192,furniture_rooms,گهواره,cradle,cradle
,item_199,household,پستانک,pacifier,pacifier
,item_201,household,تشت/ لگن,chamber pot / tub,
,item_203,household,جارو/ جاروبرقی,vacuum cleaner,vacuum
,item_204,household,جعبه,box,box
,item_208,household,دارو/ دوا,medicine,medicine
,item_211,household,سفره,tablecloth,tablecloth
,item_215,household,شیشه شیر,bottle of milk,bottle
,item_220,household,فنجان,cup,cup
,item_222,household,قندان,sugar,sugar
,item_226,household,گل/ گلدان,vase,vase
,item_227,household,لامپ/ چراغ,lamps/lights,light (object)
,item_231,outside,آتش,fire,fire
,item_232,outside,آسمان,sky,sky
,item_233,outside,الاکلنگ,seesaw,
,item_234,outside,بازار,market,market
,item_237,outside,باغچه,garden,garden
,item_240,outside,پشت بام,rooftop,roof
,item_242,outside,چرخ و فلک,carousel,carousel
,item_247,outside,زیر زمین,basement,basement
,item_251,outside,شهربازی,amusement park,
,item_252,outside,فروشگاه/دکان/مغازه,shop,store
,item_258,people,أقا/ مرد,man,man
,item_259,people,آدم/ آدمها,man / woman,person
,item_260,people,اسم خودکودک,child's own name,child's own name
,item_262,people,برادر / داداش *,brother,brother
,item_263,people,بچه,baby,baby
,item_265,people,پدربزرگ*,grandpa,grandpa
,item_267,people,خانم/ زن,woman,woman
,item_268,people,خواهر/ آجی/آبجی,sister,sister
,item_269,people,دایی,uncle,uncle
,item_271,people,شوهر,husband,
,item_275,people,مادربزرگ*,grandma,grandma
,item_276,people,نوه,grandchild,
,item_277,people,نی نی/ بِه بِه,baby,baby
,item_278,games_routines,اتل متل توتوله,(traditional children's game),
,item_279,games_routines,بله,yes,yes
,item_280,games_routines,جیش,pee,pee
,item_281,games_routines,چُرت/خواب/لالا,snooze/sleep,nap
,item_282,games_routines,حمام کردن,take a bath,bath
,item_283,games_routines,خداحافظی,goodbye,bye
,item_284,games_routines,کلاغ پَر,(traditional children's game),
,item_285,games_routines,دالّی/ داکّی,peekaboo,peekaboo
,item_290,games_routines,صبر کردن(وایسا),wait,wait
,item_291,games_routines,لی لی حوضک,(traditional children's game),
,item_292,games_routines,مرسی/ممنون/متشکرم,thank you,thank you
,item_293,games_routines,می خوام,I want,wanna
,item_294,games_routines,ناهار,lunch,lunch
,item_295,games_routines,نه,no,no
,item_296,games_routines,هیس/ ش,hush,shh
,item_297,action_words,آمدن,come,come
,item_298,action_words,آوردن,bring,bring
,item_299,action_words,آشتی کردن,reconcile,
,item_300,action_words,افتادن,fall,fall
,item_301,action_words,ایستادن,stand,stand
,item_302,action_words,باز کردن,open,open (action)
,item_303,action_words,بازی کردن,play,play
,item_304,action_words,بردن,carry,carry
,item_305,action_words,بستن,close,close
,item_306,action_words,بوسیدن,kiss,kiss
,item_307,action_words,پختن,cook,cook
,item_308,action_words,پرت کردن,throw,throw
,item_309,action_words,پریدن,jump,jump
,item_310,action_words,تاب خوردن,swing,swing (action)
,item_311,action_words,تکان دادن,shake,shake
,item_312,action_words,تمیزکردن/پاک کردن,clean,clean (action)
,item_313,action_words,ترسیدن,fear,be scared
,item_314,action_words,جیغ کشیدن,squeal,
,item_315,action_words,شانه کردن,comb,comb (action)
,item_316,action_words,خاموش کردن,turn off,turn off
,item_317,action_words,خجالت کشیدن,feel shy,
,item_318,action_words,خندیدن,laugh,laugh
,item_319,action_words,خوردن,eat,eat
,item_320,action_words,خوردن (اصابت کردن),hit,hit
,item_321,action_words,خواندن,read,read
,item_322,action_words,خوابیدن,sleep,sleep
,item_323,action_words,درد گرفتن,hurt,hurt
,item_324,action_words,دعا کردن,pray,
,item_325,action_words,دویدن,run,run
,item_326,action_words,دوست داشتن,love,love
,item_327,action_words,دیدن/نگاه کردن,see,see
,item_328,action_words,رانندگی کردن,drive,drive
,item_329,action_words,راه رفتن,walk,walk
,item_330,action_words,رفتن,go,go
,item_331,action_words,زمین خوردن,fall down,fall
,item_332,action_words,سلام کردن,hello,hello
,item_333,action_words,سینه زدن,pound on chest (done in mourning),
,item_334,action_words,شناکردن,swim,swim
,item_335,action_words,طبل زدن/ضربه زدن/کوبیدن,drum,drum
,item_336,action_words,غذا دادن,feed,feed
,item_337,action_words,قلقلک دادن,tickle,tickle
,item_338,action_words,فوت کردن,blow,blow
,item_339,action_words,قصه گفتن,tell a story,tell
,item_340,action_words,کتک زدن,beat,hit
,item_341,action_words,کشیدن,draw,draw
,item_342,action_words,کمک کردن,help,help
,item_343,action_words,گاز گرفتن,bite,bite
,item_344,action_words,گریه کردن,cry,cry
,item_345,action_words,لج کردن/قهر کردن,sulk,
,item_346,action_words,لگد زدن,kick,kick
,item_347,action_words,لمس کردن/ دست زدن,touch,touch
,item_348,action_words,نانای کردن/ رقصیدن,dance,dance
,item_349,action_words,نقاشی کردن,paint,paint (action)
,item_350,action_words,نمازخواندن,pray,
,item_351,action_words,نوشتن,write,write
,item_353,time_words,امشب,tonight,tonight
,item_354,time_words,بعداً,later,later
,item_355,time_words,حالا,now,now
,item_362,descriptive_words,بداخلاق,bad-tempered,
,item_365,descriptive_words,پُر,full,full
,item_367,descriptive_words,تر / خیس,wet,wet (description)
,item_368,descriptive_words,تشنه,thirsty,thirsty
,item_370,descriptive_words,تند/زود/سریع,fast,fast
,item_373,descriptive_words,خاموش,off,off
,item_374,descriptive_words,خراب,broken,broken
,item_377,descriptive_words,خوب,good,good
,item_380,descriptive_words,خوش اخلاق,well-behaved,good
,item_384,descriptive_words,سخت/سفت,hard,hard
,item_386,descriptive_words,سیر,full,full
,item_390,descriptive_words,کم,little,little (amount)
,item_394,descriptive_words,ناز/قشنگ,cute/beautiful,cute
,item_396,descriptive_words,یواش/آهسته,slow,slow
,item_397,pronouns,آن,that,that
,item_399,pronouns,آنها,they,
,item_401,pronouns,او,he / she,
,item_406,pronouns,مالِ من/ منِ,mine,
,item_407,pronouns,مال تو/ توئه,yours,
,item_408,pronouns,مال اون/ اونه,his/hers,
,item_410,question_words,چطوری/چگونه/ چه جوری,how,how
,item_411,question_words,چی,what,what
,item_413,question_words,کی(چه کسی),who,who
,item_414,question_words,کجا/ کو,where,where (question)
,item_415,locations,آنجا,there,there
,item_416,locations,بالا,top,top
,item_417,locations,بیرون/ خارج,out,out
,item_418,locations,پائین,down,down
,item_419,locations,جلو,front,front
,item_420,locations,داخل/ دَر/ توی,in,in
,item_424,locations,عقب / پشت,back,back (location)
,item_428,quantifiers,همان قدر,as much,
,item_429,quantifiers,هیچکدام,none,none
,item_430,quantifiers,هیچی(نه),nothing,nothing
,item_431,quantifiers,یکی,one,one
,item_432,quantifiers,همه,all,all
,item_433,quantifiers,یه کمی/مقداری/ یه کم دیگه,a little (more),little (amount)
